,Unnamed: 0,difficulty,word,len,vrlen,freq_brown,freq_reuter,weblio,bing_log,yahoo_log,google_log,freq_guten,pos
4591,4591,5,perception,10,0.4,0,0,6.30444593,7.093421685,8.201397124,7.846955325,8,1
4592,4592,5,talented,8,0.375,0,0,6.30444593,7.123851641,6.0569048510000005,5.9566485789999986,0,5
4593,4593,5,commonly,8,0.25,0,0,1.0,7.103803721,8.638489257,8.627365857000001,26,7
4594,4594,5,glorious,8,0.5,3,0,2.0,7.064457989,8.06069784,8.021189299,91,3
4595,4595,5,performer,9,0.3333333333333333,0,0,2.0,7.10720997,8.103803721,8.387389826,4,1
4596,4596,5,tease,5,0.6,0,0,2.0,7.123851641,8.492760388999999,8.759667845,4,1
4597,4597,5,communist,9,0.3333333333333333,0,0,2.0,7.127104798,8.980457892,8.971739591,0,3
4598,4598,5,golfer,6,0.3333333333333333,0,0,2.0,7.127104798,8.777426822,8.649334859,0,1
4599,4599,5,perfume,7,0.42857142857142855,0,0,2.0,7.136720567,8.513217599999999,8.546542663,22,1
4600,4600,5,technically,11,0.2727272727272727,0,0,3.0,6.755112266,8.127104798,8.071882007000001,8,7
4601,4601,5,competitive,11,0.4545454545454545,0,0,3.0,6.841984805,8.419955748,8.40654018,0,3
4602,4602,5,gown,4,0.25,0,0,3.0,7.068185862000001,7.884795363999999,8.100370545,35,3
4603,4603,5,perish,6,0.3333333333333333,0,0,3.0,7.120573931,8.243038048999999,8.531478917000001,131,3
4604,4604,5,tempt,5,0.2,0,0,3.0,7.133538907999999,8.517195897999999,8.944975908,39,1
4605,4605,5,compose,7,0.42857142857142855,0,0,3.0,7.158362492,8.549003262000001,9.041392685,10,3
4606,4606,5,grab,4,0.25,0,0,3.0,7.198657087000001,9.056904851,9.049218023,1,1
4607,4607,5,pessimistic,11,0.3636363636363637,0,0,4.0,5.935507266,7.214843847999999,7.212187603999999,1,3
4608,4608,5,tenderly,8,0.25,0,0,4.0,5.964730921,6.766412847000001,6.773786445,12,3
4609,4609,5,comprehension,13,0.38461538461538464,0,0,4.0,5.997386384,6.711807229,6.736396502000001,12,1
4610,4610,5,graceful,8,0.375,0,0,4.0,6.290034611,7.689308859,7.710963119,24,3
4611,4611,5,petrol,6,0.3333333333333333,0,0,4.0,6.436162647000001,7.338456494,7.825426117999999,0,1
4612,4612,5,teriffic,7,0.2857142857142857,0,0,4.0,6.463892989,7.450249107999999,7.399673721,0,3
4613,4613,5,compromise,10,0.4,0,0,4.0,6.553883027,7.978636947999999,7.980457892,6,1
4614,4614,5,graduation,10,0.5,0,0,4.0,6.5774918000000016,7.1553360370000005,7.421603927,0,1
4615,4615,5,phase,5,0.4,0,1,4.0,6.622214023,7.487138375,8.053078442999999,6,1
4616,4616,5,terrorist,9,0.3333333333333333,0,0,4.0,6.674861141,8.276461804,8.260071388,0,3
4617,4617,5,conceal,7,0.42857142857142855,0,0,4.0,6.681241237,7.421603927,7.849419414,61,1
4618,4618,5,graph,5,0.2,0,0,4.0,6.718501689,7.607455022999999,8.079181246000001,0,1
4619,4619,5,phenomenon,10,0.4,1,0,4.0,6.812244697000001,7.612783857,8.068185862,5,1
4620,4620,5,testing,7,0.2857142857142857,0,0,4.0,6.8573324960000015,7.707570176,7.658011397,0,5
4621,4621,5,conceive,8,0.5,0,0,4.0,6.914343157,7.580924976,8.130333768,41,3
4622,4622,5,graphic,7,0.2857142857142857,0,0,4.0,6.923244019,7.715167357999999,7.755112266,0,3
4623,4623,5,philosopher,11,0.3636363636363637,0,0,4.0,6.949390007000001,7.57863921,7.731588765,20,1
4624,4624,5,Thanksgiving,12,0.25,0,0,4.0,6.968482949,7.760422482999999,7.701567985,1,1
4625,4625,5,concentrated,12,0.3333333333333333,0,0,4.0,6.978180517,7.944975907999999,9.004321374,8,5
4626,4626,5,greenhouse,10,0.5,0,0,4.0,6.980911937999999,7.893206752999999,8.068185862,1,1
4627,4627,5,physically,10,0.2,0,0,4.0,7.021189299,7.547774705,7.888740961,3,7
4628,4628,5,theme,5,0.4,0,0,4.0,7.021189299,7.673941999,8.198657087,16,3
4629,4629,5,concept,7,0.2857142857142857,6,0,4.0,7.025305865,8.100370545,9.26245109,0,1
4630,4630,5,grieve,6,0.5,0,0,4.0,7.029383778,8.382017043,8.374748346,13,5
4631,4631,5,pierce,6,0.5,0,0,4.0,7.037426497999999,8.542825427,8.57634135,12,1
4632,4632,5,thermometer,11,0.3636363636363637,0,0,4.0,7.037426497999999,7.81756537,8.752048448,3,1
4633,4633,5,concrete,8,0.375,0,0,4.0,7.037426497999999,8.146128036,8.173186268,7,1
4634,4634,5,grim,4,0.25,0,0,4.0,7.041392685,7.883093359,8.959994838,29,3
4635,4635,5,pillowcase,10,0.4,0,0,4.0,7.045322979,7.854306042,8.662757832,0,1
4636,4636,5,thinker,7,0.2857142857142857,0,0,4.0,7.053078443,8.688419822,8.661812686000001,6,1
4637,4637,5,condemn,7,0.2857142857142857,0,0,4.0,7.053078443,8.161368002,8.592176757,33,1
4638,4638,5,grin,4,0.25,1,0,4.0,7.053078443,7.702430536,8.247973266,21,1
4639,4639,5,pinch,5,0.2,0,0,4.0,7.0569048510000005,7.870403905,7.638489257000001,8,1
4640,4640,5,thinly,6,0.16666666666666666,0,0,4.0,7.06069784,7.883093359,8.305351369,1,7
4641,4641,5,condense,8,0.375,0,0,4.0,7.06069784,7.972665592,7.846337112,3,3
4642,4642,5,grind,5,0.2,0,0,4.0,7.06069784,8.854306042000001,8.838219222000001,18,1
4643,4643,5,plainly,7,0.2857142857142857,0,0,4.0,7.064457989,7.879669206,8.017033339,88,7
4644,4644,5,thorn,5,0.2,0,0,4.0,7.068185862000001,7.922725457999999,8.672097857999999,15,3
4645,4645,5,conductor,9,0.3333333333333333,0,0,4.0,7.068185862000001,8.915399835,8.887054378,3,1
4646,4646,5,groan,5,0.4,0,0,4.0,7.068185862000001,8.11058971,8.230448921,21,1
4647,4647,5,playmate,8,0.375,0,0,4.0,7.071882007,8.1430148,8.895974732,0,1
4648,4648,5,thoughtful,10,0.3,1,0,4.0,7.0755469610000015,7.998695157999999,8.309630167,25,3
4649,4649,5,confine,6,0.3333333333333333,0,0,4.0,7.079181246,8.004321374,7.963315511,8,1
4650,4650,5,grocery,7,0.2857142857142857,0,0,4.0,7.08278537,8.056904851,8.06069784,0,1
4651,4651,5,plead,5,0.4,0,0,4.0,7.08278537,8.1430148,7.982723387999999,42,5
4652,4652,5,thriller,8,0.25,0,0,4.0,7.086359831,7.992111488,7.974511692999999,0,1
4653,4653,5,confront,8,0.25,0,0,4.0,7.093421685,8.625312451000001,8.613841822000001,8,1
4654,4654,5,guideline,9,0.5555555555555556,0,0,4.0,7.093421685,8.298853076,8.309630167,0,1
4655,4655,5,pleasing,8,0.375,1,0,4.0,7.093421685,8.240549247999999,8.220108088,70,5
4656,4656,5,thrilling,9,0.2222222222222222,0,0,4.0,7.096910013,8.235528447,8.686636269,6,5
4657,4657,5,confuse,7,0.42857142857142855,0,0,4.0,7.096910013,8.130333768,8.795880017,5,1
4658,4658,5,guitarist,9,0.4444444444444444,0,0,4.0,7.11058971,8.456366033,8.810232518,0,1
4659,4659,5,plow,4,0.25,0,0,4.0,7.113943352000001,8.480006943,8.389166084,8,1
4660,4660,5,throne,6,0.3333333333333333,0,0,4.0,7.117271296,8.457881897,8.225309282000001,246,1
4661,4661,5,confused,8,0.375,0,0,4.0,7.123851641,8.326335861,8.838219222000001,39,5
4662,4662,5,gum,3,0.3333333333333333,0,0,4.0,7.127104798,8.527629901000001,8.606381365,3,3
4663,4663,5,plunge,6,0.3333333333333333,0,0,4.0,7.133538907999999,8.5774918,8.542825427,10,1
4664,4664,5,tighten,7,0.2857142857142857,0,0,4.0,7.133538907999999,8.680335513,8.904174368,1,1
4665,4665,5,confusing,9,0.3333333333333333,0,0,4.0,7.1398790860000005,8.303196057000001,8.301029996,5,5
4666,4666,5,plural,6,0.3333333333333333,0,0,4.0,7.1553360370000005,8.274157849,8.606381365,0,3
4667,4667,5,tights,6,0.16666666666666666,0,0,4.0,7.1958996520000005,8.990782692,9.103803721,0,1
4668,4668,5,confusion,9,0.4444444444444444,0,0,4.0,7.217483944,8.783903579,8.790285164,94,1
4669,4669,5,hairdresser,11,0.3636363636363637,0,0,4.0,7.220108088,8.722633923,8.720159302999999,1,1
4670,4670,5,pocketbook,10,0.4,0,0,5.0,5.514547753,6.021189299,6.008600172,1,1
4671,4671,5,timeless,8,0.375,0,0,5.0,5.693726949,6.201397124,6.209515015,0,1
4672,4672,5,congratulations,15,0.4,0,0,5.0,5.970811611,7.336459734,7.338456494,9,1
4673,4673,5,halt,4,0.25,0,0,5.0,6.136720567,6.909020854,7.513217599999999,18,5
4674,4674,5,pointer,7,0.42857142857142855,0,0,5.0,6.167317335,7.149219112999999,7.1553360370000005,4,3
4675,4675,5,tissue,6,0.5,0,0,5.0,6.209515015,7.0,7.5415792439999985,0,1
4676,4676,5,conqueror,9,0.4444444444444444,0,0,5.0,6.212187604,7.164352856,7.235528447,7,1
4677,4677,5,handling,8,0.25,0,0,5.0,6.225309282,7.093421685,7.864511081,6,5
4678,4678,5,poll,4,0.25,0,0,5.0,6.245512668,7.403120521,7.416640507,4,1
4679,4679,5,tolerate,8,0.5,0,0,5.0,6.294466226,7.113943352000001,7.164352856,5,1
4680,4680,5,conquest,8,0.375,0,0,5.0,6.36361198,7.487138375,7.8715729360000015,13,1
4681,4681,5,hanger,6,0.3333333333333333,0,0,5.0,6.3961993470000005,7.068185862000001,7.136720567,3,1
4682,4682,5,pony,4,0.25,0,0,5.0,6.42975228,7.3053513689999985,7.419955748,2,1
4683,4683,5,toothache,9,0.4444444444444444,0,0,5.0,6.444044796,6.840733235,7.677606953,3,1
4684,4684,5,consensus,9,0.3333333333333333,0,0,5.0,6.517195898,7.3053513689999985,7.873901598,0,1
4685,4685,5,hardness,8,0.25,0,0,5.0,6.522444234,7.240549248,7.998259337999999,11,1
4686,4686,5,pope,4,0.5,0,0,5.0,6.549003262,7.230448921,7.522444234,1,1
4687,4687,5,topping,7,0.2857142857142857,0,0,5.0,6.551449998,7.8208579889999985,7.814913181,0,5
4688,4688,5,consent,7,0.2857142857142857,0,0,5.0,6.56937391,7.276461804,7.550228353,66,1
4689,4689,5,hardware,8,0.375,0,0,5.0,6.612783857,7.682145076,7.701567985,1,1
4690,4690,5,portable,8,0.375,0,0,5.0,6.658964843,7.517195898,7.641474111,6,3
4691,4691,5,torch,5,0.2,0,0,5.0,6.7339992870000005,7.683947131,8.484299839,8,1
4692,4692,5,consequently,12,0.3333333333333333,1,0,5.0,6.757396029,7.588831726,8.222716471,23,7
4693,4693,5,harmless,8,0.25,0,0,5.0,6.813580989,7.649334859,8.437750563,34,3
4694,4694,5,portray,7,0.2857142857142857,0,0,5.0,6.833147112000001,7.51054501,7.523746467,0,1
4695,4695,5,touching,8,0.375,0,0,5.0,6.845718018,8.008600172000001,8.017033339,94,5
4696,4696,5,conservation,12,0.4166666666666667,0,0,5.0,6.876794976,7.506505032000001,8.222716471,0,1
4697,4697,5,harmonica,9,0.4444444444444444,0,0,5.0,6.898725182000001,8.702430536,8.719331287000001,0,1
4698,4698,5,powerless,9,0.3333333333333333,0,0,5.0,6.900913068,7.530199698,8.276461804,6,3
4699,4699,5,tournament,10,0.4,0,0,5.0,6.906335042,7.67669361,7.996949248,5,1
4700,4700,5,conservative,12,0.4166666666666667,0,0,5.0,6.907948522000001,7.761927837999999,8.506505032,3,3
4701,4701,5,hasten,6,0.3333333333333333,0,0,5.0,6.922206277000001,8.017033339,7.685741739,19,1
4702,4702,5,precisely,9,0.3333333333333333,0,0,5.0,6.925312091,7.72427587,8.57054294,54,7
4703,4703,5,trader,6,0.3333333333333333,0,1,5.0,6.940516485,7.457881897,7.240549248,1,1
4704,4704,5,considering,11,0.3636363636363637,1,0,5.0,6.949877704,7.819543936,7.764176132,80,5
4705,4705,5,hastily,7,0.2857142857142857,0,0,5.0,6.951337519,7.6655809910000015,8.123851641,63,7
4706,4706,5,predict,7,0.2857142857142857,1,0,5.0,6.9628426810000015,7.765668555,7.805500857999999,2,3
4707,4707,5,trading,7,0.2857142857142857,0,2,5.0,6.969881644,7.878521796,8.523746467,5,1
4708,4708,5,consistent,10,0.3,0,0,5.0,6.977723605,7.580924976,8.049218023,8,3
4709,4709,5,hasty,5,0.2,0,0,5.0,6.978636947999999,8.193124597999999,8.193124597999999,33,3
4710,4710,5,prefecture,10,0.4,0,0,5.0,6.981818607,7.773786445,7.741151599,1,1
4711,4711,5,tragedy,7,0.2857142857142857,0,0,5.0,6.982723387999999,7.365487985,7.350248017999999,12,1
4712,4712,5,constitute,10,0.4,0,1,5.0,6.992553517999999,7.892094602999999,8.600972896,0,1
4713,4713,5,hay,3,0.3333333333333333,0,0,5.0,6.995196292,7.839478047,7.783188691,18,1
4714,4714,5,preference,10,0.4,0,0,5.0,7.0,7.725911632000001,7.658011397,25,1
4715,4715,5,tragic,6,0.3333333333333333,0,0,5.0,7.008600172,8.463892989,8.485721426,15,3
4716,4716,5,consult,7,0.2857142857142857,0,0,5.0,7.017033339,7.750508395,8.572871602000001,26,1
4717,4717,5,heading,7,0.42857142857142855,1,0,5.0,7.017033339,8.071882007000001,8.71432976,13,5
4718,4718,5,prejudice,9,0.4444444444444444,0,0,5.0,7.017033339,8.004321374,7.972202837999999,14,1
4719,4719,5,transform,9,0.2222222222222222,0,0,5.0,7.025305865,7.914871818,7.869818208,2,1
4720,4720,5,consultant,10,0.3,0,0,5.0,7.033423755,7.7355989,7.742725131,0,1
4721,4721,5,headline,8,0.5,0,0,5.0,7.033423755,7.907411361,8.619093331,2,1
4722,4722,5,prescription,12,0.3333333333333333,0,0,5.0,7.033423755,8.08278537,8.206825876,2,1
4723,4723,5,transition,10,0.4,1,0,5.0,7.037426497999999,7.499687082999999,7.586587305,10,1
4724,4724,5,consume,7,0.42857142857142855,0,0,5.0,7.037426497999999,8.012837225,7.91750551,63,5
4725,4725,5,headphone,9,0.4444444444444444,0,0,5.0,7.037426497999999,7.908485019,8.556302501000001,0,1
4726,4726,5,presentation,12,0.4166666666666667,0,0,5.0,7.049218023,7.80140371,7.879669206,4,1
4727,4727,5,tread,5,0.4,1,0,5.0,7.049218023,8.557507202,8.685741739,53,3
4728,4728,5,consumer,8,0.375,0,2,5.0,7.053078443,7.977266212000001,8.235528447,0,1
4729,4729,5,headquarters,12,0.4166666666666667,0,0,5.0,7.053078443,8.324282455,8.340444115,1,1
4730,4730,5,presently,9,0.2222222222222222,1,0,5.0,7.06069784,8.008600172000001,7.787460475,90,7
4731,4731,5,trendy,6,0.16666666666666666,0,0,5.0,7.06069784,7.848189117,7.931966115,0,3
4732,4732,5,consumption,11,0.3636363636363637,0,3,5.0,7.06069784,7.432969291,8.595496222000001,9,1
4733,4733,5,heap,4,0.5,0,0,5.0,7.06069784,8.113943352,7.77815125,64,3
4734,4734,5,presidential,12,0.4166666666666667,0,0,5.0,7.064457989,8.359835482000001,8.359835482000001,1,3
4735,4735,5,trim,4,0.25,0,0,5.0,7.064457989,7.84509804,7.84135947,3,3
4736,4736,5,contemporary,12,0.3333333333333333,0,0,5.0,7.064457989,8.161368002,8.487138375,5,3
4737,4737,5,heavenly,8,0.375,1,0,5.0,7.068185862000001,8.096910012999999,8.761175813,85,7
4738,4738,5,prevail,7,0.42857142857142855,0,0,5.0,7.071882007,8.23299611,8.26245109,49,5
4739,4739,5,trombone,8,0.375,0,0,5.0,7.071882007,7.925827575,8.376576957000001,1,1
4740,4740,5,contempt,8,0.25,0,0,5.0,7.0755469610000015,7.992111488,8.567026366,53,1
4741,4741,5,hedge,5,0.4,0,0,5.0,7.079181246,8.11058971,8.100370545,52,1
4742,4742,5,prevention,10,0.4,0,0,5.0,7.079181246,8.257678575,8.799340549,2,1
4743,4743,5,troop,5,0.4,0,0,5.0,7.079181246,7.959041392,7.9360107960000015,18,1
4744,4744,5,continuous,10,0.5,0,4,5.0,7.079181246,7.945468585,7.932980822,13,3
4745,4745,5,heir,4,0.5,0,0,5.0,7.08278537,8.283301229,8.721810615,41,5
4746,4746,5,primarily,9,0.3333333333333333,0,0,5.0,7.08278537,8.361727836,7.757396029,1,7
4747,4747,5,tub,3,0.3333333333333333,0,0,5.0,7.086359831,8.340444115,7.788875116,20,5
4748,4748,5,contribute,10,0.4,0,0,5.0,7.086359831,8.668385917,8.669316881,11,1
4749,4749,5,herd,4,0.25,2,0,5.0,7.089905111,8.161368002,8.367355921,46,1
4750,4750,5,prime,5,0.4,0,2,5.0,7.089905111,8.212187604,8.10720997,29,3
4751,4751,5,turtle,6,0.3333333333333333,1,0,5.0,7.096910013,8.28780173,8.399673721000001,4,1
4752,4752,5,convert,7,0.2857142857142857,0,0,5.0,7.100370545,8.255272505,8.301029996,12,3
4753,4753,5,heroine,7,0.5714285714285714,0,0,5.0,7.100370545,8.198657087,8.872156273,3,1
4754,4754,5,printing,8,0.25,0,0,5.0,7.120573931,8.117271296,8.11058971,3,1
4755,4755,5,twilight,8,0.25,0,0,5.0,7.133538907999999,8.666517981,8.689308859,59,1
4756,4756,5,convey,6,0.3333333333333333,0,0,5.0,7.1398790860000005,8.739572343999999,8.164352856,30,1
4757,4757,5,highlight,9,0.2222222222222222,0,0,5.0,7.149219112999999,8.857332496,8.859738566,0,5
4758,4758,5,privately,9,0.3333333333333333,0,0,5.0,7.161368002000001,8.491361694,8.746634198999999,15,7
4759,4759,5,twinkle,7,0.2857142857142857,0,0,5.0,7.164352856,8.911157609,8.418301291,10,3
4760,4760,5,conviction,10,0.4,1,0,5.0,7.178976947000001,8.665580991,8.701567985,50,1
4761,4761,5,hike,4,0.5,0,0,5.0,7.281033367,9.73479983,9.753583059,0,1
4762,4762,5,procession,10,0.4,0,0,6.0,5.8162413,6.436162647000001,6.214843847999999,46,1
4763,4763,5,typhoon,7,0.2857142857142857,0,0,6.0,5.894869657,6.572871602,6.62838893,1,1
4764,4764,5,cooker,6,0.5,0,0,6.0,6.895974732000001,7.715167357999999,7.711807229,0,1
4765,4765,5,hilltop,7,0.2857142857142857,0,0,6.0,7.025305865,7.303196057,7.31386722,2,1
4766,4766,5,proclaim,8,0.375,0,0,6.0,7.100370545,8.190331698,8.260071388,25,1
4767,4767,5,typically,9,0.2222222222222222,0,0,6.0,7.120573931,8.936513742,8.933487288,0,7
4768,4768,5,cope,4,0.5,0,0,6.0,7.1430148,8.725094521,8.544068044,6,3
4769,4769,5,historian,9,0.4444444444444444,0,0,6.0,7.178976947000001,8.752048448,8.292256071,4,3
4770,4770,5,productive,10,0.4,0,1,10.0,5.324282455,5.5797835970000005,5.540329475,6,3
4771,4771,5,copper,6,0.3333333333333333,0,16,1.0,7.100370545,8.465382851000001,8.472756449,18,1
4772,4772,5,historic,8,0.375,0,0,1.0,6.986323777000001,7.943988875,7.95230801,4,3
4773,4773,5,productivity,12,0.3333333333333333,0,0,1.0,7.021189299,7.935507266,7.632457292000001,0,1
4774,4774,5,ultimate,8,0.5,1,0,1.0,7.033423755,7.941014244,7.756636107999999,23,3
4775,4775,5,core,4,0.5,1,0,1.0,7.103803721,8.660865478,8.660865478,3,1
4776,4776,5,hitchhike,9,0.3333333333333333,0,0,1.0,7.11058971,8.488550717,9.017033339,0,1
4777,4777,5,profile,7,0.42857142857142855,0,0,1.0,7.130333768,8.434568903999999,8.821513527999999,13,1
4778,4778,5,unacceptable,12,0.4166666666666667,0,0,1.0,7.1430148,8.574031267999999,8.831869774,0,3
4779,4779,5,corridor,8,0.375,0,0,1.0,7.1430148,8.865103975,8.854306042000001,10,1
4780,4780,5,homesick,8,0.375,3,0,1.0,7.1430148,8.891537458,8.891537458,0,1
4781,4781,5,progressive,11,0.3636363636363637,0,0,1.0,7.146128036,8.749736316,8.760422483,4,3
4782,4782,5,unaware,7,0.5714285714285714,1,0,1.0,7.158362492,8.78604121,8.944482672000001,3,3
4783,4783,5,coupon,6,0.5,0,0,1.0,7.161368002000001,9.230448921,9.103803721,0,1
4784,4784,5,honorable,9,0.4444444444444444,0,0,1.0,7.187520721,8.861534411000001,9.294466226,2,3
4785,4785,5,prohibit,8,0.375,0,0,2.0,6.991226076,8.10720997,8.564666063999999,1,1
4786,4786,5,unbelievable,12,0.5,0,0,2.0,6.995196292,8.238046103,8.117271296,0,3
4787,4787,5,courageous,10,0.6,0,0,2.0,7.025305865,7.938519725,7.814913181,15,3
4788,4788,5,horizontal,10,0.4,0,0,2.0,7.068185862000001,8.037426498,8.541579244,18,3
4789,4789,5,prominent,9,0.3333333333333333,0,0,2.0,7.068185862000001,8.06069784,8.06069784,9,3
4790,4790,5,uncertainty,11,0.3636363636363637,0,0,2.0,7.130333768,8.59439255,8.57863921,9,1
4791,4791,5,cradle,6,0.3333333333333333,0,0,3.0,7.037426497999999,8.103803721,8.049218023,14,1
4792,4792,5,horseman,8,0.375,0,0,3.0,6.648360011,7.519827994,7.696356389,8,3
4793,4793,5,prompt,6,0.16666666666666666,0,0,3.0,6.767897616,7.675778342,7.559906625,14,3
4794,4794,5,uncommon,8,0.375,0,0,3.0,7.0,8.811575006,8.796574332999999,30,3
4795,4795,5,creamy,6,0.3333333333333333,0,0,3.0,7.037426497999999,7.993876915,8.278753601,5,3
4796,4796,5,housekeeper,11,0.5454545454545454,0,0,3.0,7.068185862000001,8.146128036,8.733999287,43,1
4797,4797,5,promptly,8,0.125,1,0,3.0,7.068185862000001,8.411619706,8.540329475,7,7
4798,4798,5,uncover,7,0.42857142857142855,0,0,3.0,7.079181246,8.184691431000001,8.858537197999999,25,3
4799,4799,5,creativity,10,0.4,0,0,3.0,7.096910013,8.190331698,8.451786436,0,1
4800,4800,5,housekeeping,12,0.5,0,0,3.0,7.133538907999999,8.591064607,8.895422546,6,5
4801,4801,5,prosper,7,0.2857142857142857,0,0,3.0,7.204119982999999,9.100370545,8.968015714,56,3
4802,4802,5,undergo,7,0.42857142857142855,0,0,3.0,7.209515015,9.093421685,9.478566496000001,7,1
4803,4803,5,cricket,7,0.2857142857142857,0,0,3.0,7.214843847999999,9.227886705,9.243038048999999,4,1
4804,4804,5,howl,4,0.25,0,0,3.0,7.235528447,8.970811611,9.181843588,34,1
4805,4805,5,prosperous,10,0.4,0,0,3.0,7.552668216,9.653212514,9.334453751,31,3
4806,4806,5,undergraduate,13,0.4615384615384616,0,0,4.0,6.413299764,7.482873584,8.257678575,1,3
4807,4807,5,critic,6,0.3333333333333333,0,0,4.0,6.505149978,7.255272505,7.641474111,2,1
4808,4808,5,hug,3,0.3333333333333333,1,0,4.0,6.5774918000000016,8.29666519,8.298853076,5,1
4809,4809,5,protective,10,0.4,0,0,4.0,6.632457292000001,7.567026366,8.056904851,0,3
4810,4810,5,undertake,9,0.4444444444444444,0,0,4.0,6.710963119,8.487138375,8.475671188,9,1
4811,4811,5,crocodile,9,0.4444444444444444,0,0,4.0,6.821513528,7.95616843,8.897627091,5,1
4812,4812,5,humorous,8,0.5,0,0,4.0,6.86569606,8.465382851000001,8.45484486,10,3
4813,4813,5,proven,6,0.3333333333333333,0,0,4.0,6.876794976,7.869818208,8.193124597999999,0,3
4814,4814,5,unemployment,12,0.3333333333333333,0,0,4.0,6.914343157,8.004321374,7.939019776,0,1
4815,4815,5,crossroad,9,0.3333333333333333,0,0,4.0,6.939519252999999,7.679427897,7.779596491,0,1
4816,4816,5,hurricane,9,0.4444444444444444,0,0,4.0,6.959518377,8.240549247999999,8.176091259,5,1
4817,4817,5,proverb,7,0.2857142857142857,0,0,4.0,6.989449818,7.877371346,7.878521796,39,1
4818,4818,5,unexpectedly,12,0.3333333333333333,0,0,4.0,6.990338855,7.670245853,7.87909588,6,7
4819,4819,5,crosswalk,9,0.2222222222222222,0,0,4.0,7.0,7.804139432,7.904174368,0,3
4820,4820,5,provider,8,0.375,0,0,4.0,7.008600172,7.776701183999998,8.517195897999999,0,1
4821,4821,5,unfair,6,0.5,0,0,4.0,7.017033339,8.374748346,8.80685803,8,3
4822,4822,5,crucial,7,0.42857142857142855,1,0,4.0,7.029383778,8.1430148,8.130333768,3,3
4823,4823,5,iced,4,0.5,0,0,4.0,7.033423755,7.865103975,7.969415912,1,5
4824,4824,5,provincial,10,0.4,0,0,4.0,7.037426497999999,8.041392685,7.971739591,1,3
4825,4825,5,unfamiliar,10,0.5,1,0,4.0,7.041392685,8.212187604,7.986771733999999,3,3
4826,4826,5,cube,4,0.5,0,0,4.0,7.041392685,8.053078442999999,8.056904851,3,1
4827,4827,5,icy,3,0.3333333333333333,1,0,4.0,7.041392685,8.113943352,8.103803721,10,1
4828,4828,5,provision,9,0.4444444444444444,2,0,4.0,7.045322979,8.23299611,7.85308953,22,1
4829,4829,5,unimportant,11,0.3636363636363637,1,0,4.0,7.053078443,8.206825876,7.967079733999999,6,3
4830,4830,5,cucumber,8,0.375,0,0,4.0,7.053078443,8.662757832,8.646403726,4,1
4831,4831,5,ideally,7,0.42857142857142855,0,0,4.0,7.06069784,8.583198774,8.909020854,0,7
4832,4832,5,prudent,7,0.2857142857142857,0,0,4.0,7.068185862000001,8.674861141000001,8.688419822,56,3
4833,4833,5,unity,5,0.4,0,0,4.0,7.071882007,8.698970004,8.705863712000001,6,1
4834,4834,5,cultivate,9,0.4444444444444444,0,0,4.0,7.071882007,8.041392685,8.798650645,2,5
4835,4835,5,idiot,5,0.6,0,0,4.0,7.071882007,8.285557309,8.08278537,17,3
4836,4836,5,psychological,13,0.3076923076923077,2,0,4.0,7.0755469610000015,8.017033339,8.491361694,4,3
4837,4837,5,unjust,6,0.3333333333333333,0,0,4.0,7.0755469610000015,8.283301229,8.361727836,56,1
4838,4838,5,cunning,7,0.2857142857142857,0,0,4.0,7.0755469610000015,8.257678575,8.790988475,84,5
4839,4839,5,illusion,8,0.5,0,0,4.0,7.0755469610000015,8.049218023,8.604226053,7,1
4840,4840,5,psychologist,12,0.25,0,0,4.0,7.079181246,8.428134794,8.418301291,1,1
4841,4841,5,unlike,6,0.5,0,0,4.0,7.079181246,8.305351369,8.818225894,34,1
4842,4842,5,currency,8,0.25,0,0,4.0,7.079181246,7.722633922999999,7.737192642999999,0,1
4843,4843,5,illustrate,10,0.4,0,0,4.0,7.079181246,8.127104798,8.100370545,5,1
4844,4844,5,psychology,10,0.2,1,0,4.0,7.08278537,8.874481818,8.86569606,1,1
4845,4845,5,unpleasant,10,0.4,0,0,4.0,7.086359831,8.139879086,8.374748346,36,3
4846,4846,5,currently,9,0.2222222222222222,1,2,4.0,7.086359831,7.883093359,8.434568903999999,0,7
4847,4847,5,imaginary,9,0.4444444444444444,0,0,4.0,7.086359831,8.276461804,8.591064607,12,3
4848,4848,5,publicity,9,0.3333333333333333,0,0,4.0,7.089905111,8.890979597000001,8.552668216,5,1
4849,4849,5,unusually,9,0.4444444444444444,1,0,4.0,7.093421685,8.093421685,8.959041392,10,7
4850,4850,5,imaginative,11,0.5454545454545454,0,0,4.0,7.093421685,8.88536122,8.865103975,5,3
4851,4851,5,publisher,9,0.3333333333333333,0,0,4.0,7.100370545,8.257678575,8.793790385,4,1
4852,4852,5,unwilling,9,0.3333333333333333,0,0,4.0,7.103803721,8.651278013999999,8.87909588,36,3
4853,4853,5,dairy,5,0.4,0,0,4.0,7.103803721,8.591064607,9.303196057000001,11,1
4854,4854,5,imitation,9,0.5555555555555556,0,0,4.0,7.10720997,8.462397998,8.568201724,5,1
4855,4855,5,publishing,10,0.3,0,0,4.0,7.11058971,8.033423755,8.008600172000001,1,5
4856,4856,5,urban,5,0.4,0,0,4.0,7.11058971,8.28780173,8.113943352,0,3
4857,4857,5,daisy,5,0.4,0,0,4.0,7.11058971,8.450249108,8.450249108,2,1
