level,word,site_num_log_bing,site_num_log_yahoo,learning_level,site_num_log_google
11,graffiti,7.089905111,7.929418926,12,7.926856709
12,ode,7.089905111,8.037426498,12,8.012837225
12,spar,7.096910013,7.7355989,12,7.699837726
12,crochet,7.100370545,8.651278014,12,7.633468456
12,synopsis,7.120573931,7.957607287,12,8.307496038
3,physics,7.158362492,9.064457989,12,9.064457989
12,rejoinder,5.720985744,7.243038049,13,7.439332694
11,jettison,5.820857989,6.414973348,13,6.401400541
12,baloney,5.933487288,6.383815366,13,6.369215857
12,claustrophobia,5.938019097,6.439332694,13,6.683047038
12,infirmity,5.938019097,6.959518377,13,6.966141733
12,thud,5.960946196,6.840106094,13,6.710117365
12,sluice,5.982271233,6.558708571,13,6.606381365
10,lawmaking,6.139879086,6.615950052,13,7.436162647
12,promontory,6.201397124,7.719331287,13,7.638489257
12,introspection,6.220108088,7.503790683,13,7.499687083
11,bigotry,6.23299611,7.181843588,13,7.643452676
12,hedonism,6.271841607,6.702430536,13,6.698970004
12,charlatan,6.418301291,6.677606953,13,6.630427875
12,aviary,6.625312451,7.11058971,13,6.88536122
11,misdemeanor,6.909556029,7.28780173,13,7.609594409
12,periscope,6.990338855,7.509202522,13,7.136720567
3,scissors,7.071882007,8.133538908,13,7.8162413
12,corroboration,5.7355989,7.227886705,14,7.240549248
10,fineness,5.820201459,6.677606953,14,6.906335042
12,acclamation,5.870988814,6.451786436,14,6.584331224
12,sinew,5.873320602,6.342422681,14,6.342422681
12,plebiscite,5.907411361,6.29666519,14,6.416640507
12,exasperation,5.937016107,6.627365857,14,6.586587305
11,defection,5.990338855,6.62838893,14,6.957607287
12,functionary,6.004321374,6.45331834,14,6.399673721
11,vindication,6.053078443,6.796574333,14,7.492760389
12,hearsay,6.136720567,6.729974286,14,7.113943352
12,buttock,6.311753861,7.004321374,14,6.679427897
12,panhandle,7.041392685,7.298853076,14,7.260071388
10,fundraising,7.11058971,8.08278537,14,8.389166084
11,turner,7.130333768,8.428134794,14,8.779596491
12,anteroom,5.474216264,6.064457989,15,5.896526217
12,destitution,5.791690649,6.571708832,15,6.84135947
12,acquiescence,5.890421019,7.342422681,15,7.318063335
12,consummation,5.909556029,6.598790507,15,7.08278537
12,sewerage,6.558708571,7.127104798,15,7.530199698
12,constipation,7.021189299,7.587710965,15,7.710117365
12,frugality,5.890421019,6.540329475,16,6.646403726
10,clothespin,5.933993164,7.103803721,17,6.63447727
12,slapstick,6.025305865,6.936010796,17,6.941014244
12,convalescence,6.158362492,7.041392685,17,7.008600172
12,sabbath,7.021189299,7.652246341,18,7.478566496
4,butcher,7.079181246,7.94792362,18,7.937016107
12,doldrums,5.883093359,6.663700925,21,6.662757832
12,discomfiture,5.178976947,5.86923172,22,5.88422877
12,passbook,6.444044796,6.646403726,23,6.59439255
3,trousers,7.075546961,8.721810615,23,7.966610987
12,environs,7.075546961,7.792391689,24,7.80140371
5,sightseeing,7.11058971,7.794488047,27,7.783903579
10,uprising,6.948901761,7.770115295,30,7.741151599
12,algae,7.025305865,7.57054294,6.30444593,8.178976947
7,handwriting,7.056904851,8.378397901,6.30444593,8.170261715
5,housekeeping,7.064457989,7.995196292,6.30444593,7.98721923
6,bacteria,7.079181246,8.130333768,6.30444593,8.696356389
5,bam,7.093421685,8.201397124,6.30444593,7.846955325
9,mechanics,7.113943352,8.283301229,6.30444593,8.709269961
6,sewing,7.123851641,8.669316881,6.30444593,8.004321374
5,fibber,7.123851641,6.056904851,6.30444593,5.956648579
7,corps,7.127104798,8.580924976,6.30444593,8.670245853
8,broker,7.204119983,8.428134794,6.30444593,8.421603927
1,I,8.08278537,10.40260524,6.30444593,10.18667387
1,a,8.392696953,10.40260524,6.30444593,10.40260524
3,farther,6.962369336,7.748188027,4,8.5132176
9,reestablish,6.017033339,6.950851459,9,7.958563883
8,redesign,7.041392685,7.898176483,10,8.276461804
9,rediscover,6.23299611,7.08278537,11,7.217483944
10,overcrowd,7.414973348,5.92788341,12,5.73239376
1,be,7.614897216,10.16643011,1,10.15654915
8,redefine,6.465382851,7.367355921,10,8.004321374
10,restart,7.075546961,7.866877814,11,8.133538908
10,rung,6.727541257,7.764176132,1,7.929418926
7,sprung,6.773054693,7.595496222,1,7.711807229
3,mistaken,6.930439595,7.773786445,1,8.378397901
3,suppose,7.064457989,8.257678575,1,8.717670503
2,shout,7.068185862,8.1430148,1,7.893761762
4,lying,7.075546961,8.385606274,1,8.600972896
7,spoke,7.079181246,8.539076099,1,8.51054501
4,dried,7.08278537,8.324282455,1,8.626340367
2,spoken,7.086359831,8.271841607,1,8.537819095
1,climb,7.089905111,8.209515015,1,8.152288344
4,worn,7.089905111,8.281033367,1,8.260071388
1,laugh,7.093421685,8.635483747,1,8.178976947
2,drunk,7.100370545,8.212187604,1,8.222716471
5,broke,7.103803721,8.638489257,1,8.627365857
4,fallen,7.103803721,8.462397998,1,8.588831726
3,learned,7.117271296,8.907411361,1,8.912753304
1,hurt,7.117271296,8.900913068,1,8.471291711
1,shut,7.117271296,8.492760389,1,8.447158031
2,realize,7.117271296,8.835690571,1,8.851869601
1,cry,7.120573931,8.784617293,1,8.369215857
8,raised,7.120573931,8.762678564,1,8.981818607
2,guess,7.123851641,8.920645001,1,8.571708832
1,shine,7.127104798,8.912753304,1,8.222716471
1,throw,7.130333768,8.726727209,1,8.556302501
1,worry,7.130333768,8.494154594,1,8.507855872
2,describe,7.130333768,8.673941999,1,9.064457989
3,grown,7.133538908,8.84260924,1,8.877946952
8,driven,7.133538908,9.012837225,1,9.029383778
4,chosen,7.136720567,8.664641976,1,8.999130541
2,lay,7.136720567,8.632457292,1,8.752816431
1,swim,7.139879086,8.639486489,1,8.303196057
2,explain,7.139879086,9.086359831,1,9.075546961
2,raise,7.139879086,8.893761762,1,8.899273187
2,suggest,7.1430148,8.950364854,1,9.517195898
2,measure,7.146128036,9.100370545,1,9.086359831
1,smile,7.149219113,9.456366033,1,9.120573931
1,surprise,7.149219113,8.648360011,1,8.645422269
1,wash,7.149219113,8.830588669,1,8.6599162
1,lose,7.149219113,8.835056102,1,8.838849091
2,broken,7.149219113,8.804139432,1,8.880241776
1,pull,7.152288344,8.936513742,1,8.721810615
2,lie,7.152288344,8.666517981,1,8.802089258
1,teach,7.155336037,8.804820679,1,8.795880017
1,kill,7.155336037,8.813580989,1,8.673941999
1,seem,7.155336037,8.810904281,1,9.037426498
2,spread,7.155336037,8.875061263,1,9.184691431
1,catch,7.158362492,8.875061263,1,9.029383778
2,expect,7.158362492,8.764922985,1,8.979092901
2,prepare,7.158362492,8.932473765,1,8.92992956
3,saw,7.164352856,9.008600172,1,9.071882007
1,arrive,7.167317335,8.645422269,1,8.790988475
1,sing,7.167317335,8.630427875,1,8.445604203
2,remain,7.167317335,8.711807229,1,9.06069784
1,speak,7.170261715,8.937016107,1,8.973127854
1,hear,7.170261715,8.969415912,1,8.937517892
2,develop,7.173186268,9.217483944,1,9.193124598
1,forget,7.176091259,8.920645001,1,8.649334859
1,drink,7.176091259,9.193124598,1,8.904174368
2,protect,7.176091259,9.338456494,1,9.181843588
1,invite,7.178976947,8.551449998,1,8.5774918
1,rise,7.178976947,8.902546779,1,9.08278537
1,sit,7.178976947,8.775974331,1,8.778874472
2,appear,7.178976947,8.796574333,1,9.120573931
2,produce,7.178976947,9.06069784,1,9.170261715
1,attack,7.181843588,8.831869774,1,8.911157609
1,gone,7.181843588,8.941511433,1,8.890979597
1,grow,7.181843588,9.064457989,1,9.029383778
1,reach,7.181843588,8.95230801,1,9.120573931
1,believe,7.184691431,9.167317335,1,9.096910013
1,decide,7.184691431,8.712649702,1,8.843232778
2,agree,7.184691431,9.100370545,1,9.193124598
2,improve,7.184691431,9.075546961,1,9.340444115
1,ride,7.187520721,8.99343623,1,8.657055853
1,spend,7.190331698,8.893206753,1,9.113943352
1,carry,7.190331698,8.913283902,1,8.989894564
2,thought,7.190331698,9.212187604,1,9.198657087
7,given,7.190331698,9.330413773,1,9.31386722
3,written,7.193124598,9.06069784,1,9.217483944
3,increase,7.195899652,9.235528447,1,9.238046103
1,begin,7.195899652,9.204119983,1,9.170261715
2,serve,7.195899652,8.920123326,1,9.086359831
3,paid,7.198657087,9.021189299,1,9.086359831
1,understand,7.198657087,9.220108088,1,9.255272505
1,mean,7.198657087,9.409933123,1,9.418301291
1,hold,7.201397124,9.103803721,1,9.113943352
1,count,7.201397124,9.103803721,1,9.086359831
2,fix,7.201397124,8.888179494,1,8.952792443
1,bring,7.204119983,9.193124598,1,9.178976947
2,allow,7.204119983,9.184691431,1,9.184691431
1,finish,7.206825876,9.025305865,1,8.761175813
1,stand,7.206825876,9.243038049,1,9.120573931
2,lead,7.206825876,9.152288344,1,9.292256071
3,consider,7.209515015,9.155336037,1,9.146128036
1,walk,7.209515015,8.913283902,1,8.918030337
1,cut,7.209515015,9.089905111,1,9.096910013
1,wear,7.209515015,9.356025857,1,8.918030337
3,doing,7.212187604,9.209515015,1,9.26245109
3,require,7.212187604,9.29666519,1,9.303196057
1,break,7.212187604,9.096910013,1,9.056904851
6,breaking,7.212187604,8.870403905,1,8.99343623
2,accept,7.212187604,8.997823081,1,9.08278537
3,lost,7.214843848,9.161368002,1,9.152288344
1,sleep,7.214843848,8.748962861,1,8.737987326
1,tell,7.214843848,9.214843848,1,9.198657087
1,pick,7.214843848,8.939019776,1,8.936513742
3,known,7.217483944,9.387389826,1,9.394451681
1,fall,7.217483944,9.23299611,1,9.222716471
1,wait,7.217483944,9.08278537,1,9.041392685
2,amount,7.220108088,9.178976947,1,9.181843588
1,miss,7.222716471,9.389166084,1,9.173186268
1,answer,7.222716471,9.127104798,1,9.161368002
1,hit,7.222716471,9.029383778,1,9.012837225
1,receive,7.222716471,9.133538908,1,9.212187604
2,fill,7.222716471,9.06069784,1,9.100370545
1,move,7.225309282,9.181843588,1,9.201397124
1,turn,7.225309282,9.217483944,1,9.346352974
1,thank,7.227886705,9.403120521,1,9.281033367
1,eat,7.227886705,8.880813592,1,8.868056362
1,feel,7.230448921,9.411619706,1,9.117271296
1,become,7.23299611,9.274157849,1,9.357934847
1,happen,7.23299611,9.187520721,1,9.190331698
1,dance,7.23299611,8.903089987,1,8.902546779
2,include,7.23299611,9.530199698,1,9.519827994
1,meet,7.235528447,9.303196057,1,9.322219295
1,put,7.240549248,9.361727836,1,9.292256071
1,say,7.240549248,9.442479769,1,9.382017043
1,were,7.240549248,9.51851394,1,9.530199698
1,fly,7.243038049,8.907411361,1,8.725094521
2,provide,7.243038049,9.369215857,1,9.338456494
1,give,7.245512668,9.527629901,1,9.419955748
1,sell,7.247973266,9.012837225,1,9.012837225
1,spring,7.250420002,9.413299764,1,9.170261715
1,enjoy,7.250420002,9.414973348,1,9.056904851
1,talk,7.252853031,9.217483944,1,9.662757832
2,deal,7.252853031,9.136720567,1,9.155336037
2,record,7.252853031,9.227886705,1,9.220108088
1,pass,7.255272505,9.041392685,1,9.08278537
1,choose,7.257678575,9.271841607,1,9.307496038
1,keep,7.257678575,9.352182518,1,9.346352974
1,did,7.257678575,9.478566496,1,9.531478917
3,being,7.260071388,9.574031268,1,9.509202522
1,stay,7.260071388,9.271841607,1,9.190331698
1,listen,7.260071388,9.008600172,1,8.902546779
2,win,7.260071388,9.075546961,1,9.089905111
1,build,7.26245109,9.184691431,1,9.204119983
1,remember,7.264817823,9.184691431,1,9.152288344
1,write,7.264817823,9.152288344,1,9.130333768
1,cover,7.269512944,9.357934847,1,9.359835482
1,pay,7.271841607,9.31386722,1,9.311753861
1,run,7.271841607,9.357934847,1,9.278753601
1,touch,7.274157849,9.225309282,1,8.979092901
1,stop,7.281033367,9.451786436,1,9.290034611
1,send,7.281033367,9.442479769,1,9.442479769
1,let,7.285557309,9.491361694,1,9.324282455
1,return,7.292256071,9.230448921,1,9.217483944
1,save,7.294466226,9.340444115,1,9.342422681
2,offer,7.298853076,9.354108439,1,9.269512944
1,travel,7.301029996,9.342422681,1,9.346352974
1,look,7.301029996,9.700703717,1,9.423245874
1,learn,7.305351369,9.530199698,1,9.5132176
1,want,7.307496038,9.757396029,1,9.530199698
1,been,7.309630167,9.81756537,1,9.853698212
1,take,7.309630167,9.764922985,1,9.53529412
1,come,7.311753861,9.5774918,1,9.445604203
1,drive,7.311753861,9.278753601,1,9.305351369
1,does,7.31386722,9.638489257,1,9.613841822
1,try,7.318063335,9.428134794,1,9.42975228
1,think,7.320146286,9.503790683,1,9.330413773
1,discover,7.326335861,9.276461804,1,9.012837225
1,call,7.334453751,9.534026106,1,9.369215857
1,leave,7.344392274,9.330413773,1,9.170261715
2,follow,7.348304863,9.62324929,1,9.553883027
1,guide,7.350248018,9.477121255,1,9.372912003
1,was,7.352182518,10.05652372,1,10.05422991
1,make,7.352182518,9.940516485,1,9.654176542
2,continue,7.357934847,9.278753601,1,9.281033367
1,use,7.367355921,9.883661435,1,9.881954971
1,visit,7.367355921,9.558708571,1,9.549003262
1,know,7.371067862,9.72916479,1,9.552668216
1,have,7.372912003,10.08742646,1,9.8162413
1,start,7.380211242,9.597695186,1,9.442479769
1,play,7.383815366,9.851869601,1,9.459392488
1,close,7.389166084,9.761927838,1,9.571708832
1,help,7.390935107,9.852479994,1,9.696356389
1,ask,7.399673721,9.326335861,1,9.158362492
1,has,7.401400541,10.05537833,1,9.940516485
2,report,7.40654018,9.517195898,1,9.525044807
1,please,7.414973348,9.85308953,1,9.684845362
1,watch,7.418301291,9.862131379,1,9.369215857
1,join,7.431363764,9.434568904,1,9.424881637
1,die,7.434568904,9.658011397,1,9.444044796
1,am,7.437750563,9.888740961,1,9.522444234
3,found,7.442479769,9.645422269,1,9.519827994
2,support,7.442479769,9.56937391,1,9.553883027
2,wish,7.447158031,9.217483944,1,9.086359831
1,enter,7.456366033,9.315970345,1,9.252853031
1,find,7.462397998,9.937016107,1,9.663700925
2,create,7.478566496,9.50242712,1,9.50242712
1,live,7.488550717,9.85308953,1,9.534026106
1,buy,7.525044807,9.654176542,1,9.240549248
1,go,7.526339277,9.651278014,1,9.657055853
1,jump,7.531478917,9.204119983,1,9.209515015
1,show,7.531478917,9.909556029,1,9.612783857
1,get,7.534026106,10.07918125,1,9.697229343
1,read,7.546542663,9.687528961,1,9.666517981
1,do,7.620136055,10.16613397,1,10.01029996
1,see,7.683047038,10.13735411,1,9.935507266
1,is,7.812244697,10.40260524,1,10.38792347
2,add,7.819543936,9.5132176,1,9.494154594
9,smelt,6.320146286,7.056904851,2,7.133538908
3,disappoint,6.359835482,7.741151599,2,7.744292983
3,weep,6.636487896,7.357934847,2,7.356025857
11,stricken,6.681241237,7.632457292,2,7.62324929
7,sunk,6.698970004,7.397940009,2,7.770852012
3,insist,6.740362689,8.440909082,2,8.428134794
3,bathe,6.774516966,7.36361198,2,7.367355921
3,interrupt,6.800717078,7.57054294,2,8.037426498
4,persuade,6.84260924,8.146128036,2,8.10720997
2,admire,6.931457871,8.033423755,2,7.958563883
2,drown,6.961421094,7.562292864,2,7.51851394
4,scatter,6.974511693,7.587710965,2,8.40654018
3,appoint,6.989449818,7.788168371,2,8.227886705
3,oppose,6.994317153,7.719331287,2,8.428134794
2,punish,6.996073654,7.95230801,2,8.08278537
2,forgive,7.008600172,7.752048448,2,7.755112266
2,nod,7.025305865,7.981818607,2,7.96425963
2,behave,7.025305865,8.583198774,2,8.592176757
3,invent,7.029383778,8.033423755,2,8.045322979
3,argue,7.033423755,8.883093359,2,8.954724791
4,bother,7.033423755,8.021189299,2,8.041392685
2,awake,7.041392685,7.994317153,2,7.998695158
3,pretend,7.045322979,8.10720997,2,8.053078443
2,warn,7.045322979,7.906335042,2,8.220108088
4,whisper,7.049218023,8.056904851,2,7.615950052
2,boil,7.053078443,7.790285164,2,7.852479994
3,remind,7.056904851,8.278753601,2,8.269512944
1,excuse,7.056904851,8.271841607,2,8.193124598
4,govern,7.056904851,8.792391689,2,8.843232778
2,intend,7.056904851,8.447158031,2,8.469822016
2,wipe,7.056904851,7.965671971,2,7.897627091
3,sigh,7.06069784,8.195899652,2,7.666517981
2,blame,7.06069784,8.220108088,2,8.350248018
5,beaten,7.064457989,8.06069784,2,8.021189299
7,burnt,7.064457989,8.037426498,2,7.985426474
3,whistle,7.068185862,7.856124444,2,7.770852012
2,melt,7.068185862,8.155336037,2,8.354108439
2,complain,7.068185862,8.029383778,2,8.220108088
3,admit,7.071882007,8.540329475,2,8.507855872
3,excite,7.071882007,8.086359831,2,8.120573931
3,surround,7.071882007,8.190331698,2,8.204119983
3,greet,7.071882007,7.956648579,2,7.849419414
2,scream,7.071882007,8.257678575,2,7.737987326
3,beg,7.075546961,8.08278537,2,7.975431809
3,bind,7.075546961,7.949390007,2,8.697229343
3,deserve,7.075546961,8.367355921,2,8.423245874
2,breathe,7.075546961,8.50242712,2,8.008600172
2,suffer,7.075546961,8.230448921,2,8.726727209
3,satisfy,7.079181246,8.764922985,2,8.755112266
3,attract,7.079181246,8.596597096,2,8.591064607
3,bore,7.079181246,8.220108088,2,8.278753601
3,refuse,7.079181246,8.269512944,2,8.757396029
3,defeat,7.079181246,8.344392274,2,8.354108439
4,distribute,7.079181246,8.657055853,2,8.64246452
2,swallow,7.079181246,7.893206753,2,7.882524538
2,defend,7.079181246,8.152288344,2,8.526339277
3,bark,7.08278537,8.056904851,2,8.079181246
4,declare,7.08278537,8.609594409,2,8.62838893
2,educate,7.08278537,8.374748346,2,8.354108439
2,steal,7.08278537,8.264817823,2,8.136720567
2,burst,7.08278537,8.385606274,2,8.419955748
2,weigh,7.08278537,8.301029996,2,8.298853076
1,marry,7.086359831,8.338456494,2,8.178976947
2,praise,7.086359831,8.322219295,2,8.311753861
2,pray,7.086359831,8.068185862,2,8.06069784
2,knock,7.086359831,8.26245109,2,8.28780173
1,smell,7.089905111,8.387389826,2,8.149219113
4,stare,7.089905111,8.372912003,2,7.966610987
2,divide,7.089905111,8.222716471,2,8.701567985
2,advise,7.089905111,8.184691431,2,8.460897843
2,struggle,7.089905111,8.403120521,2,8.636487896
2,gather,7.089905111,8.307496038,2,8.629409599
2,destroy,7.089905111,8.342422681,2,8.526339277
4,wander,7.093421685,7.942504106,2,7.836956737
2,belong,7.093421685,8.396199347,2,8.716837723
2,float,7.093421685,8.274157849,2,8.267171728
2,succeed,7.093421685,8.260071388,2,8.622214023
3,stolen,7.096910013,8.352182518,2,8.28780173
2,borrow,7.096910013,7.924279286,2,8.247973266
2,freeze,7.096910013,8.413299764,2,8.382017043
2,depend,7.096910013,8.340444115,2,8.916980047
3,elect,7.100370545,8.356025857,2,8.311753861
3,bury,7.100370545,8.045322979,2,8.068185862
1,bake,7.100370545,7.915927212,2,7.904715545
4,bite,7.103803721,8.509202522,2,8.222716471
4,fold,7.103803721,8.84260924,2,8.810904281
2,sink,7.103803721,8.620136055,2,8.428134794
2,owe,7.103803721,8.217483944,2,8.212187604
5,earning,7.10720997,8.103803721,2,8.387389826
2,arrange,7.10720997,8.264817823,2,8.482873584
2,regard,7.10720997,9.396199347,2,8.986323777
3,employ,7.11058971,8.770852012,2,8.819543936
3,establish,7.11058971,9.139879086,2,9.133538908
1,shake,7.11058971,8.545307116,2,8.416640507
4,unite,7.11058971,8.285557309,2,8.31386722
2,repeat,7.11058971,8.764922985,2,8.749736316
3,settle,7.113943352,8.204119983,2,8.491361694
3,observe,7.113943352,8.320146286,2,9.093421685
3,lean,7.113943352,8.413299764,2,8.387389826
2,spell,7.113943352,8.294466226,2,8.328379603
3,occur,7.117271296,8.532754379,2,9.025305865
3,rub,7.117271296,7.973127854,2,7.978636948
2,doubt,7.117271296,8.62324929,2,8.843855423
2,prove,7.117271296,8.553883027,2,8.875639937
2,mention,7.120573931,8.838219222,2,8.844477176
3,delight,7.123851641,8.409933123,2,8.113943352
5,proven,7.123851641,8.492760389,2,8.759667845
2,stretch,7.123851641,8.698970004,2,8.499687083
3,respond,7.127104798,8.58546073,2,8.932980822
1,blow,7.127104798,8.709269961,2,8.423245874
5,drawn,7.127104798,8.980457892,2,8.971739591
5,frozen,7.127104798,8.777426822,2,8.649334859
2,solve,7.127104798,8.892094603,2,8.881384657
2,hate,7.127104798,8.873901598,2,8.5289167
3,encourage,7.130333768,8.542825427,2,8.862131379
3,bound,7.130333768,8.633468456,2,8.934498451
3,recognize,7.130333768,9.037426498,2,9.033423755
1,stamp,7.130333768,8.474216264,2,8.399673721
1,wake,7.130333768,8.638489257,2,8.655138435
2,examine,7.130333768,8.292256071,2,8.990338855
2,bend,7.130333768,8.403120521,2,8.401400541
2,bow,7.130333768,8.722633923,2,8.326335861
3,afford,7.133538908,8.691965103,2,8.693726949
3,concern,7.133538908,8.992553518,2,9.064457989
3,delay,7.133538908,8.507855872,2,8.838849091
2,fail,7.133538908,8.653212514,2,8.971275849
2,burn,7.133538908,8.58546073,2,8.515873844
2,introduce,7.133538908,8.522444234,2,8.848804701
5,bent,7.136720567,8.5132176,2,8.546542663
2,separate,7.136720567,9.037426498,2,9.033423755
2,attend,7.136720567,8.858537198,2,8.862727528
3,tend,7.139879086,8.416640507,2,9.017033339
2,rush,7.139879086,8.966141733,2,8.440909082
2,swing,7.139879086,8.652246341,2,8.309630167
2,permit,7.139879086,8.278753601,2,8.839478047
3,attempt,7.1430148,8.636487896,2,8.968482949
3,refer,7.1430148,9.093421685,2,9.11058971
1,kick,7.1430148,8.684845362,2,8.397940009
10,performing,7.1430148,8.951823035,2,9.017033339
2,shoot,7.1430148,8.941511433,2,8.507855872
2,slip,7.1430148,8.506505032,2,8.488550717
2,strike,7.1430148,8.664641976,2,8.615950052
3,affect,7.146128036,9.096910013,2,9.117271296
2,exist,7.146128036,8.644438589,2,9.008600172
2,imagine,7.146128036,8.8162413,2,8.726727209
2,inform,7.146128036,8.40654018,2,8.815577748
3,achieve,7.149219113,9.029383778,2,9.017033339
3,wrap,7.149219113,8.409933123,2,8.394451681
1,push,7.149219113,9.230448921,2,8.806179974
2,prefer,7.149219113,8.618048097,2,8.737192643
2,publish,7.149219113,8.503790683,2,8.860338007
3,maintain,7.152288344,8.779596491,2,9.414973348
2,earn,7.152288344,8.627365857,2,8.702430536
2,collect,7.152288344,8.685741739,2,8.958085849
2,hunt,7.152288344,8.651278014,2,8.649334859
2,waste,7.152288344,8.707570176,2,8.877371346
2,recover,7.152288344,8.303196057,2,8.648360011
2,guard,7.155336037,8.715167358,2,8.691081492
3,relax,7.158362492,8.688419822,2,8.365487985
4,drag,7.158362492,8.64738297,2,8.607455023
2,aim,7.161368002,8.939019776,2,8.953276337
2,escape,7.161368002,8.802773725,2,8.807535028
1,draw,7.164352856,8.913813852,2,8.902002891
2,gain,7.164352856,8.77524626,2,9.075546961
2,prevent,7.164352856,8.777426822,2,9.064457989
2,contain,7.164352856,9.305351369,2,9.10720997
3,treat,7.167317335,9.017033339,2,8.992553518
3,cure,7.167317335,8.496929648,2,8.583198774
2,discuss,7.167317335,9.926856709,2,9.056904851
2,claim,7.167317335,8.883661435,2,8.963315511
1,tie,7.170261715,8.687528961,2,8.686636269
3,seek,7.173186268,8.649334859,2,8.896526217
3,reduce,7.173186268,8.8162413,2,9.100370545
3,determine,7.173186268,8.740362689,2,9.178976947
4,hidden,7.176091259,9.033423755,2,9.037426498
2,perform,7.176091259,8.800717078,2,9.033423755
3,identify,7.178976947,8.723455672,2,9.120573931
2,deliver,7.178976947,8.948901761,2,8.965201701
2,dig,7.178976947,8.674861141,2,8.505149978
2,respect,7.178976947,8.909556029,2,9.10720997
3,avoid,7.181843588,8.848189117,2,9.037426498
2,hang,7.181843588,8.450249108,2,8.45484486
3,desire,7.187520721,8.771587481,2,8.780317312
4,hop,7.187520721,8.875061263,2,8.487138375
2,roll,7.187520721,9.068185862,2,8.798650645
2,approach,7.187520721,8.920645001,2,9.243038049
2,bear,7.187520721,8.986771734,2,8.870988814
2,beat,7.187520721,8.927370363,2,8.73239376
2,flow,7.190331698,9.086359831,2,9.08278537
1,born,7.193124598,9.093421685,2,9.025305865
2,demand,7.193124598,8.788875116,2,9.029383778
3,lower,7.209515015,9.372912003,2,9.376576957
2,charge,7.212187604,9.079181246,2,9.212187604
2,remove,7.214843848,9.209515015,2,9.307496038
2,manage,7.217483944,8.952792443,2,9.176091259
3,issue,7.225309282,9.198657087,2,9.478566496
2,hire,7.225309282,8.654176542,2,8.651278014
2,mix,7.227886705,9.235528447,2,8.898176483
2,hide,7.227886705,9.103803721,2,8.942504106
2,tire,7.230448921,9.004321374,2,8.45484486
2,repair,7.230448921,9.025305865,2,8.848189117
3,supply,7.238046103,9.089905111,2,9.11058971
3,range,7.243038049,9.292256071,2,9.298853076
2,compare,7.243038049,8.963315511,2,9.037426498
3,exchange,7.245512668,8.996511672,2,9.146128036
2,feed,7.247973266,9.100370545,2,9.103803721
3,release,7.260071388,9.278753601,2,9.285557309
2,apply,7.26245109,9.184691431,2,9.336459734
2,express,7.267171728,9.380211242,2,9.053078443
2,request,7.269512944,9.324282455,2,9.330413773
3,select,7.301029996,9.352182518,2,9.184691431
2,lift,7.328379603,8.77815125,2,8.487138375
2,direct,7.330413773,9.303196057,2,9.428134794
2,reply,7.342422681,9.281033367,2,9.220108088
2,pour,7.356025857,9.918030337,2,9.937517892
2,print,7.367355921,9.505149978,2,9.328379603
2,press,7.383815366,9.5132176,2,9.499687083
3,connect,7.396199347,9.383815366,2,9.243038049
2,design,7.413299764,10.04453976,2,9.688419822
3,review,7.428134794,9.589949601,2,9.450249108
1,set,7.428134794,9.767155866,2,9.481442629
1,are,7.495544338,10.21722066,2,10.16016829
3,search,7.893761762,10.04727487,2,9.680335513
3,frighten,6.08278537,6.937016107,3,7.113943352
4,scold,6.11058971,6.689308859,3,6.686636269
3,offend,6.481442629,7.301029996,3,7.710117365
4,imitate,6.494154594,7.411619706,3,7.831229694
4,injure,6.495544338,7.225309282,3,7.670245853
4,starve,6.545307116,7.276461804,3,7.309630167
5,confuse,6.755112266,8.127104798,3,8.071882007
8,disciplined,6.776701184,7.465382851,3,8.008600172
4,perceive,6.780317312,7.662757832,3,8.691081492
5,furnish,6.841984805,8.419955748,3,8.40654018
3,threaten,6.864511081,8.311753861,3,8.315970345
4,remark,6.881384657,7.794488047,3,8.487138375
3,spoil,6.882524538,7.783188691,3,7.809559715
4,mend,6.909556029,7.725094521,3,7.729974286
3,occupy,6.916980047,8.558708571,3,8.514547753
3,boast,6.919601024,7.608526034,3,7.745074792
4,amuse,6.941014244,7.618048097,3,7.431363764
2,dislike,6.965671971,8.012837225,3,8.004321374
4,conclude,6.972202838,8.909020854,3,8.894869657
4,impose,6.981818607,7.961421094,3,8.748188027
4,absorb,6.992995098,7.810904281,3,8.600972896
3,accompany,7.004321374,7.894869657,3,8.365487985
10,furnishing,7.004321374,7.876217841,3,7.883093359
4,disagree,7.008600172,7.921686475,3,8.408239965
4,obey,7.017033339,7.832508913,3,8.184691431
4,convince,7.017033339,8.267171728,3,8.292256071
3,clothe,7.021189299,7.204119983,3,7.012837225
4,justify,7.021189299,8.618048097,3,8.631443769
4,urge,7.021189299,8.096910013,3,8.290034611
3,swell,7.033423755,7.63447727,3,7.883093359
3,dismiss,7.037426498,8.338456494,3,8.80685803
3,swear,7.037426498,8.146128036,3,7.786751422
9,swollen,7.037426498,7.876217841,3,7.968015714
4,hesitate,7.041392685,8.123851641,3,8.064457989
4,distinguish,7.049218023,7.913813852,3,8.84260924
4,bleed,7.049218023,7.90579588,3,7.822821645
2,deny,7.049218023,8.478566496,3,8.45331834
3,cough,7.053078443,7.906335042,3,7.974511693
2,disappear,7.053078443,7.922725458,3,8.484299839
3,approve,7.056904851,8.416640507,3,8.404833717
3,neglect,7.056904851,7.973589623,3,8.550228353
3,toss,7.056904851,7.875639937,3,7.906873535
3,reject,7.056904851,8.559906625,3,8.553883027
