difficulty,word,len,vrlen,brownfq,reuterfq,weblio,binglog,yahoolog,googlelog,gutenfq,pos
11,insurgent,9,0.3333333333333333,0,0,5.0,7.093421685,8.739572343999999,8.748188027000001,0,1
11,resonant,8,0.375,0,0,5.0,7.096910013,8.597695186000001,7.795880017000001,2,3
11,airborne,8,0.5,0,0,5.0,7.096910013,8.292256071,8.939519253,0,3
11,devolve,7,0.42857142857142855,0,0,5.0,7.100370545,8.600972896,8.587710965,0,1
11,insurrection,12,0.4166666666666667,0,0,5.0,7.103803721,8.269512944,8.843232777999999,9,1
11,respectability,14,0.35714285714285715,0,0,5.0,7.10720997,8.173186268,8.257678575,15,1
11,alias,5,0.6,0,0,5.0,7.10720997,8.408239965,8.86569606,1,5
11,diabetic,8,0.5,0,0,5.0,7.11058971,8.46834733,7.945468585,0,3
11,inter,5,0.4,0,0,5.0,7.11058971,8.532754379,8.804820679,3,1
11,respiratory,11,0.3636363636363637,0,0,5.0,7.11058971,8.495544338,9.100370545,0,1
11,align,5,0.4,0,0,5.0,7.11058971,8.878521796,8.017033339,0,1
11,diaper,6,0.5,0,0,5.0,7.113943352000001,8.301029996,8.294466226,0,1
11,intestinal,10,0.4,0,0,5.0,7.120573931,8.496929648,8.5774918,0,3
11,respite,7,0.42857142857142855,0,0,5.0,7.120573931,8.352182518,8.376576957000001,9,1
11,alleviate,9,0.5555555555555556,0,0,5.0,7.120573931,8.167317335,8.399673721000001,0,1
11,dictum,6,0.3333333333333333,0,0,5.0,7.130333768,8.720159302999999,8.716837723,0,1
11,intractable,11,0.3636363636363637,0,0,5.0,7.133538907999999,8.324282455,8.198657087,0,3
11,resurrect,9,0.3333333333333333,0,0,5.0,7.133538907999999,8.597695186000001,8.139879086,0,1
11,alluring,8,0.375,0,0,5.0,7.136720567,8.985426474,8.507855872,3,5
11,dire,4,0.5,0,0,5.0,7.1430148,8.588831726,8.401400541000001,25,1
11,intravenous,11,0.4545454545454545,0,0,5.0,7.146128036,8.505149978,8.773054692999999,0,3
11,resurrection,12,0.4166666666666667,0,0,5.0,7.146128036,8.678518379,8.71432976,50,1
11,allusion,8,0.5,0,0,5.0,7.149219112999999,8.440909082000001,8.434568903999999,16,1
11,disband,7,0.2857142857142857,0,0,5.0,7.161368002000001,8.639486489,8.866877814,0,1
11,intrepid,8,0.375,0,0,5.0,7.167317335,8.8876173,8.902546779,9,3
11,retaliate,9,0.5555555555555556,0,0,5.0,7.176091259,9.021189299,8.478566496000001,0,1
11,altruism,8,0.375,0,0,5.0,7.178976947000001,8.816903839,9.994317152999999,0,1
11,discretionary,13,0.38461538461538464,0,0,5.0,7.184691431,8.324282455,8.307496038,0,3
11,introspective,13,0.38461538461538464,0,0,5.0,7.201397124,9.056904851,8.892094603,1,3
11,retaliation,11,0.5454545454545454,0,0,5.0,7.204119982999999,8.713490542999999,8.640481437,0,1
11,alumnus,7,0.42857142857142855,0,0,5.0,7.206825876,8.671172842999999,8.733197265,0,1
11,disgruntled,11,0.2727272727272727,0,0,5.0,7.209515015,8.962842681,8.357934847000001,0,5
11,inundate,8,0.5,0,0,5.0,7.260071387999999,8.685741739,8.380211242,0,3
11,retina,6,0.5,0,0,6.0,6.008600172,6.8937617620000005,7.176091259,1,1
11,ambivalent,10,0.4,0,0,6.0,6.1398790860000005,7.10720997,7.1398790860000005,0,3
11,disintegration,14,0.42857142857142855,0,0,6.0,6.178976947000001,7.120573931,7.1398790860000005,0,1
11,irate,5,0.6,0,0,6.0,6.214843847999999,6.85672889,6.974971994,1,1
11,retribution,11,0.4545454545454545,0,0,6.0,6.26245109,7.29666519,8.029383778,5,1
11,amply,5,0.2,0,0,6.0,6.271841607000001,7.527629901,7.527629901,9,7
11,disparage,9,0.4444444444444444,0,0,6.0,6.274157849,7.071882007,7.346352974,1,3
11,revamp,6,0.3333333333333333,0,0,6.0,6.307496037999999,7.167317335,7.796574333,0,1
11,anemia,6,0.6666666666666666,0,0,6.0,6.328379602999999,7.1430148,7.456366032999999,0,1
11,disparate,9,0.4444444444444444,0,0,6.0,6.354108439,7.267171727999999,7.184691431,0,1
11,jab,3,0.3333333333333333,0,0,6.0,6.385606274,7.804820679,7.775974331,0,1
11,reverberate,11,0.4545454545454545,0,0,6.0,6.434568904,7.832508913,7.399673721,1,1
11,anesthesia,10,0.5,0,0,6.0,6.447158031,7.496929647999999,7.113943352000001,0,1
11,disparity,9,0.3333333333333333,0,0,6.0,6.460897843,7.3873898260000015,7.967079733999999,10,1
11,jagged,6,0.3333333333333333,0,0,6.0,6.477121255,7.227886705,7.330413772999999,10,5
11,revile,6,0.5,0,0,6.0,6.5717088320000006,6.972665592,6.997823081,3,3
11,anesthetic,10,0.4,0,0,6.0,6.596597096,7.257678575,7.463892989,0,3
11,disproportionate,16,0.4375,0,0,6.0,6.621176282,7.5289167,8.214843848,0,1
11,jay,3,0.3333333333333333,0,0,6.0,6.627365857000001,7.267171727999999,7.596597096,0,1
11,revitalize,10,0.5,0,0,6.0,6.6599162,6.906335042,6.986323777000001,0,5
11,anew,4,0.5,0,0,6.0,6.691081492,7.745855195,7.603144372999999,10,3
11,distraught,10,0.3,0,0,6.0,6.697229342999999,7.738780557999999,7.725094521,1,1
11,jeopardy,8,0.375,0,0,6.0,6.701567985,7.361727836,7.788875116,12,1
11,revoke,6,0.5,0,0,6.0,6.713490543,8.356025857,8.352182518,1,5
11,animosity,9,0.4444444444444444,0,0,6.0,6.722633922999999,7.710963119,8.152288344,1,1
11,divulge,7,0.42857142857142855,0,0,6.0,6.72427587,7.28780173,7.465382851,1,1
11,jettison,8,0.375,0,0,6.0,6.761175813,7.572871602,7.902002891,0,1
11,revulsion,9,0.4444444444444444,1,0,6.0,6.781755375,7.336459734,7.365487985,2,1
11,annex,5,0.4,0,0,6.0,6.790285164,7.501059262,7.492760389,1,1
11,doctorate,9,0.4444444444444444,0,0,6.0,6.799340549,7.773054693,7.773786445,0,1
11,jubilant,8,0.375,0,0,6.0,6.828015064,7.598790507,7.682145076,3,3
11,rife,4,0.5,0,0,6.0,6.832508913,7.567026366,7.779596491,1,1
11,annuity,7,0.42857142857142855,0,0,6.0,6.838849091,7.440909082,7.444044796,5,1
11,doe,3,0.6666666666666666,0,0,6.0,6.848189117,7.501059262,7.8356905710000015,89,1
11,jumble,6,0.3333333333333333,0,0,6.0,6.853698212,7.8573324960000015,7.4727564489999985,3,3
11,rigor,5,0.4,0,0,6.0,6.862727528,7.563481085,8.033423755,0,1
11,annul,5,0.4,0,0,6.0,6.866877814,7.444044796,7.416640507,0,1
11,dogged,6,0.3333333333333333,0,0,6.0,6.868056362000001,8.264817823,8.214843848,1,5
11,junta,5,0.4,0,0,6.0,6.875061262999999,7.643452676,8.285557309,0,1
11,rivet,5,0.4,0,0,6.0,6.875639937000001,7.392696953,7.389166084,10,1
11,anomaly,7,0.42857142857142855,0,0,6.0,6.876794976,7.530199698,8.025305865,2,5
11,dolly,5,0.2,0,0,6.0,6.880241776,7.372912003,7.426511261,0,7
11,roach,5,0.4,0,0,6.0,6.909556029,7.421603927,7.607455022999999,0,5
11,ante,4,0.5,0,0,6.0,6.911690159,7.5340261060000016,7.385606274,1,3
11,dope,4,0.5,0,0,6.0,6.918030337,7.539076099,7.392696953,0,1
11,knack,5,0.2,0,0,6.0,6.9339931639999985,7.969881644,7.974050902999999,4,1
11,rodent,6,0.3333333333333333,0,0,6.0,6.935003151,7.609594409,8.136720567000001,0,1
11,anthem,6,0.3333333333333333,0,0,6.0,6.946452265,8.064457989,8.056904851,1,1
11,dour,4,0.5,0,0,6.0,6.974511692999999,7.401400541,7.79518459,0,1
11,romp,4,0.25,0,0,6.0,6.974971994,7.742725131,8.06069784,0,1
11,antidote,8,0.5,0,0,6.0,6.977723605,8.257678575,8.08278537,2,5
11,downplay,8,0.25,0,0,6.0,6.9800033720000005,7.8356905710000015,8.503790683,0,1
11,labyrinth,9,0.2222222222222222,0,0,6.0,6.981365509,8.008600172000001,8.008600172000001,9,3
11,roster,6,0.3333333333333333,0,0,6.0,6.984527312999999,8.056904851,8.089905111,0,1
11,antipathy,9,0.3333333333333333,0,0,6.0,6.987666265,7.481442629,7.591064607000001,1,3
11,downright,9,0.2222222222222222,0,0,6.0,6.994317153,7.697229342999999,7.8573324960000015,18,1
11,lama,4,0.5,0,0,6.0,6.998259338,7.606381365,7.607455022999999,2,1
11,rout,4,0.5,0,0,6.0,6.999565487999999,7.749736316,7.71432976,15,1
11,antiquated,10,0.5,0,0,6.0,6.999565487999999,7.621176282,7.397940009,3,5
11,drab,4,0.25,0,0,6.0,7.004321374,7.747411808,7.905256049,8,3
11,languish,8,0.375,0,0,6.0,7.012837225,7.794488047000001,8.068185862,7,3
11,rove,4,0.5,0,0,6.0,7.017033339,7.8555191560000015,7.952792443,1,1
11,apocalypse,10,0.4,0,0,6.0,7.017033339,7.758911892,7.73479983,2,1
11,drape,5,0.4,0,0,6.0,7.021189299,7.57863921,7.733197265,3,1
11,laud,4,0.5,0,0,6.0,7.021189299,7.571708832,7.95230801,1,1
11,rover,5,0.4,0,0,6.0,7.025305865,7.862727528,8.155336037,3,1
11,apostle,7,0.42857142857142855,0,0,6.0,7.025305865,7.392696953,7.496929647999999,19,7
11,drawl,5,0.2,0,0,6.0,7.025305865,7.8344207039999985,8.372912003,3,3
11,launder,7,0.42857142857142855,0,0,6.0,7.037426497999999,8.127104798,8.354108438999999,0,1
11,rowdy,5,0.2,0,0,6.0,7.037426497999999,7.720985744,7.613841822,2,1
11,appease,7,0.5714285714285714,0,0,6.0,7.037426497999999,8.209515015,8.201397124,10,1
11,dredge,6,0.3333333333333333,0,0,6.0,7.041392685,7.617000341000002,7.608526034,0,1
11,laureate,8,0.625,0,0,6.0,7.041392685,7.715167357999999,7.768638101,1,1
11,rue,3,0.6666666666666666,0,0,6.0,7.041392685,7.509202522000001,7.514547752999999,5,1
11,apprehensive,12,0.4166666666666667,0,0,6.0,7.045322979,7.898176482999999,8.481442629,12,3
11,drench,6,0.16666666666666666,0,0,6.0,7.045322979,8.056904851,8.409933123,5,1
11,leach,5,0.4,0,0,6.0,7.049218023,7.830588669,7.710963119,1,1
11,rueful,6,0.5,0,0,6.0,7.049218023,8.10720997,8.093421685,5,3
11,arbor,5,0.4,0,0,6.0,7.053078443,7.824776462000001,7.608526034,1,1
11,drone,5,0.4,1,0,6.0,7.053078443,8.103803721,8.079181246000001,2,1
11,legion,6,0.5,0,0,6.0,7.053078443,8.457881897,8.29666519,4,1
11,rupture,7,0.42857142857142855,0,0,6.0,7.0569048510000005,7.812244697000001,7.860936621,5,1
11,arcane,6,0.5,0,0,6.0,7.0569048510000005,7.683947131,8.399673721000001,0,1
11,duct,4,0.25,0,0,6.0,7.0569048510000005,8.071882007000001,8.079181246000001,0,1
11,leisurely,9,0.4444444444444444,0,0,6.0,7.0569048510000005,7.668385917,7.673020907000001,4,7
11,archipelago,11,0.4545454545454545,0,0,6.0,7.06069784,8.004321374,7.666517981,0,3
11,duel,4,0.5,0,0,6.0,7.06069784,7.397940009,7.390935107000001,34,1
11,leukemia,8,0.625,0,0,6.0,7.064457989,7.799340549,7.820201459,0,1
11,sag,3,0.3333333333333333,0,0,6.0,7.064457989,8.136720567000001,8.037426498,0,1
11,aria,4,0.75,0,0,6.0,7.064457989,7.809559715,8.260071388,2,1
11,lewd,4,0.25,0,0,6.0,7.068185862000001,7.967547976,7.610660162999999,5,3
11,salvage,7,0.42857142857142855,0,0,6.0,7.068185862000001,8.133538908,7.686636269,0,1
11,arid,4,0.5,0,0,6.0,7.068185862000001,8.100370545,8.113943352,2,3
11,eclectic,8,0.375,0,0,6.0,7.068185862000001,7.892094602999999,7.897077003,0,3
11,lexicon,7,0.42857142857142855,0,0,6.0,7.071882007,8.017033339,8.818225894,2,1
11,sanctity,8,0.25,0,0,6.0,7.071882007,7.854913022000001,7.862131379,8,1
11,ark,3,0.3333333333333333,0,0,6.0,7.071882007,8.170261715,8.152288344,249,1
11,edifice,7,0.5714285714285714,0,0,6.0,7.071882007,8.120573931000001,8.683047038,7,1
11,libel,5,0.4,0,0,6.0,7.071882007,8.033423755,8.041392685,1,1
11,sanguine,8,0.5,0,0,6.0,7.071882007,7.850033258,7.501059262,17,1
11,arson,5,0.4,0,0,6.0,7.071882007,8.152288344,7.948412966,0,1
11,efficacy,8,0.375,0,0,6.0,7.0755469610000015,7.993876915,7.976808337,5,1
11,liken,5,0.4,0,0,6.0,7.0755469610000015,8.012837225,7.997386383999999,11,5
11,sardonic,8,0.375,0,0,6.0,7.0755469610000015,8.167317335,8.190331698,0,3
11,arthritis,9,0.3333333333333333,0,0,6.0,7.0755469610000015,8.474216263999999,8.240549247999999,0,1
11,elf,3,0.3333333333333333,0,0,6.0,7.079181246,7.824776462000001,7.836324116,1,5
11,lineage,7,0.5714285714285714,0,0,6.0,7.079181246,7.773054693,7.8662873389999985,1,5
11,savior,6,0.5,0,0,6.0,7.079181246,8.033423755,7.843855423,0,3
11,ascendancy,10,0.3,0,0,6.0,7.079181246,8.075546961,7.829303772999999,1,1
11,eligibility,11,0.4545454545454545,0,0,6.0,7.079181246,7.874481818,7.880241776,3,1
11,lingerie,8,0.5,0,0,6.0,7.079181246,7.686636269,8.136720567000001,0,5
11,scalp,5,0.2,0,0,6.0,7.079181246,8.45331834,8.451786436,7,1
11,aspen,5,0.4,0,0,6.0,7.08278537,8.161368002,8.158362492,0,3
11,emanate,7,0.5714285714285714,0,0,6.0,7.08278537,8.184691431000001,8.146128036,1,1
11,litigation,10,0.5,0,0,6.0,7.086359831,7.971275848999999,8.127104798,0,1
11,scathing,8,0.25,0,0,6.0,7.086359831,8.155336037,7.950851459,0,5
11,assortment,10,0.3,0,0,6.0,7.086359831,7.965671971,8.352182518,2,3
11,embodiment,10,0.4,0,0,6.0,7.086359831,8.238046103,8.564666063999999,5,1
11,loathe,6,0.5,0,0,6.0,7.086359831,7.571708832,7.571708832,1,1
11,schizophrenia,13,0.38461538461538464,0,0,6.0,7.089905111,7.921686475,7.911157609,0,1
11,asteroid,8,0.5,1,0,6.0,7.089905111,8.260071388,8.630427875,0,3
11,embroil,7,0.42857142857142855,0,0,6.0,7.089905111,8.328379603,8.056904851,0,1
11,lob,3,0.3333333333333333,0,0,6.0,7.089905111,7.873901598,7.880241776,0,1
11,scoff,5,0.2,0,0,6.0,7.089905111,7.694605199,7.82672252,2,1
11,astute,6,0.5,0,0,6.0,7.089905111,8.06069784,7.818885415,0,1
11,empathy,7,0.2857142857142857,0,0,6.0,7.093421685,8.346352974,8.44870632,0,1
11,logging,7,0.2857142857142857,0,0,6.0,7.093421685,8.230448921,7.838219222,0,5
11,scour,5,0.4,0,0,6.0,7.096910013,8.378397901,8.389166084,1,3
11,asylum,6,0.3333333333333333,0,0,6.0,7.096910013,8.139879086,8.056904851,35,1
11,enactment,9,0.3333333333333333,0,0,6.0,7.100370545,8.491361694,8.501059262,1,3
11,loophole,8,0.5,0,0,6.0,7.100370545,8.330413773,7.92788341,0,1
11,scourge,7,0.42857142857142855,0,0,6.0,7.100370545,8.757396029,9.117271296,15,1
11,attrition,9,0.4444444444444444,0,0,6.0,7.103803721,8.245512668,8.017033339,0,1
11,enclave,7,0.42857142857142855,0,0,6.0,7.10720997,8.049218023,8.474216263999999,0,5
11,lore,4,0.5,0,0,6.0,7.10720997,8.673020907,8.494154594,6,3
11,screech,7,0.2857142857142857,0,0,6.0,7.11058971,8.240549247999999,8.158362492,4,3
11,audacious,9,0.6666666666666666,0,0,6.0,7.117271296,8.359835482000001,8.584331224,8,3
11,endear,6,0.5,0,0,6.0,7.120573931,8.44870632,8.542825427,3,5
11,ludicrous,9,0.4444444444444444,0,0,6.0,7.127104798,7.978180517,8.342422681,1,3
11,scrupulous,10,0.4,0,0,6.0,7.146128036,8.561101384,8.397940009,14,3
11,audacity,8,0.5,0,0,6.0,7.152288344,9.004321374,8.511883361,7,1
11,endemic,7,0.42857142857142855,0,0,6.0,7.178976947000001,8.58546073,8.945468585,0,3
11,lurch,5,0.2,0,0,6.0,7.1958996520000005,8.507855872,7.983626287000001,0,1
11,scuttle,7,0.2857142857142857,0,0,6.0,7.206825876,8.805500858,8.870403905,23,1
11,aura,4,0.75,0,0,6.0,7.269512944,9.367355921,9.264817823,0,1
11,enigma,6,0.5,0,0,6.0,7.344392274,9.572871602000001,9.818885415,3,1
11,lurid,5,0.4,0,0,6.0,7.492760389,9.494154594,9.1430148,7,3
11,secede,6,0.5,0,0,7.0,5.822821645,6.496929647999999,6.460897843,0,1
11,austere,7,0.5714285714285714,0,0,7.0,5.981818607,6.720985744,6.71432976,12,7
11,ensemble,8,0.375,0,0,7.0,6.012837225,7.004321374,6.8208579889999985,6,3
11,lush,4,0.25,0,0,7.0,6.217483944,6.854913022000001,7.7084209,3,3
11,sectarian,9,0.4444444444444444,0,0,7.0,6.552668216,7.4727564489999985,8.487138375,0,3
11,austerity,9,0.4444444444444444,0,0,7.0,6.603144372999999,8.08278537,8.053078442999999,1,1
11,entourage,9,0.5555555555555556,0,0,7.0,6.6627578320000005,7.557507202,8.571708832,0,1
11,luster,6,0.3333333333333333,0,0,7.0,6.757396029,7.496929647999999,7.44870632,0,7
11,sedative,8,0.5,0,0,7.0,6.828015064,7.618048097000001,8.352182518,0,3
11,autocratic,10,0.5,0,0,7.0,6.879669206,6.971739591,7.1398790860000005,0,3
11,entreat,7,0.42857142857142855,0,0,7.0,6.889301702999999,7.859138297,8.625312451000001,23,1
11,seductive,9,0.4444444444444444,0,0,7.0,6.948901761,7.814247596,8.127104798,2,3
11,avenge,6,0.5,0,0,7.0,6.949390007000001,8.012837225,7.361727836,16,1
11,entrench,8,0.25,0,0,7.0,6.953759692,8.361727836,8.324282455,0,1
11,magnolia,8,0.5,0,0,7.0,6.9590413920000005,8.396199347,8.394451681,1,1
11,seedy,5,0.4,0,0,7.0,6.966610987,8.593286067000001,8.600972896,0,1
11,avid,4,0.5,0,0,7.0,7.008600172,7.9196010239999985,8.457881897,0,5
11,epicenter,9,0.4444444444444444,0,0,7.0,7.012837225,7.898725182000001,8.305351369,0,1
11,makeshift,9,0.3333333333333333,0,0,7.0,7.017033339,8.597695186000001,8.523746467,0,1
11,seep,4,0.5,0,0,7.0,7.029383778,7.640481437,7.837588437999999,0,3
11,epitaph,7,0.42857142857142855,0,0,7.0,7.041392685,8.136720567000001,8.195899652,0,1
11,malaise,7,0.5714285714285714,0,0,7.0,7.045322979,7.838849091,8.828659897,0,1
11,seismic,7,0.42857142857142855,0,0,7.0,7.049218023,7.833147112000001,8.617000341,0,3
11,backdrop,8,0.25,0,0,7.0,7.053078443,7.895422546,8.769377326,0,1
11,eschew,6,0.3333333333333333,0,0,7.0,7.053078443,8.071882007000001,8.079181246000001,1,5
11,malign,6,0.3333333333333333,0,0,7.0,7.053078443,8.117271296,8.093421685,4,3
11,seminal,7,0.42857142857142855,0,0,7.0,7.053078443,7.928395852,8.777426822,3,3
11,backer,6,0.3333333333333333,0,0,7.0,7.0569048510000005,7.874481818,8.45484486,1,1
11,espionage,9,0.5555555555555556,0,0,7.0,7.0569048510000005,7.73479983,8.222716471,2,1
11,mannerism,9,0.3333333333333333,0,0,7.0,7.06069784,8.471291711000001,8.44870632,0,1
11,seminary,8,0.375,0,0,7.0,7.064457989,7.924795996,7.934498451,1,3
11,backlash,8,0.25,0,0,7.0,7.064457989,7.9360107960000015,8.810904281000001,0,1
11,espouse,7,0.5714285714285714,0,0,7.0,7.064457989,7.794488047000001,7.764176132,0,1
11,marquee,7,0.5714285714285714,0,0,7.0,7.068185862000001,7.891537457999999,8.515873844,1,1
11,sewage,6,0.5,0,0,7.0,7.068185862000001,8.120573931000001,8.117271296,0,1
11,baggy,5,0.2,0,0,7.0,7.071882007,7.761175812999999,8.350248018,0,3
11,etch,4,0.25,0,0,7.0,7.071882007,7.982723387999999,7.9628426810000015,0,1
11,marrow,6,0.3333333333333333,0,0,7.0,7.071882007,7.977723605,8.068185862,8,1
11,sexist,6,0.3333333333333333,0,0,7.0,7.0755469610000015,8.053078442999999,7.966610987,0,1
11,balk,4,0.25,0,0,7.0,7.0755469610000015,8.633468456000001,8.631443769,9,1
11,ethereal,8,0.5,1,0,7.0,7.0755469610000015,7.911157609,8.025305865,17,1
11,mason,5,0.4,0,0,7.0,7.079181246,8.064457989,8.649334859,5,1
11,shackle,7,0.2857142857142857,0,0,7.0,7.079181246,8.575187845,8.553883027000001,0,5
11,bane,4,0.5,0,0,7.0,7.08278537,9.086359831000001,9.08278537,5,1
11,ethos,5,0.4,0,0,7.0,7.08278537,8.712649702,8.72427587,0,5
11,masterly,8,0.25,0,0,7.0,7.086359831,8.11058971,8.374748346,1,7
11,shear,5,0.4,0,0,7.0,7.086359831,7.992995098,8.845718018,4,3
11,banter,6,0.3333333333333333,0,0,7.0,7.086359831,7.994317153,8.536558442999999,0,1
11,euphemism,9,0.4444444444444444,0,0,7.0,7.086359831,7.671172843,7.661812686,1,1
11,maverick,8,0.375,0,0,7.0,7.086359831,8.688419822,8.667452953,0,1
11,sheen,5,0.4,0,0,7.0,7.086359831,8.214843848,8.033423755,0,1
11,barbed,6,0.3333333333333333,0,0,7.0,7.089905111,8.790988475,8.783903579,9,5
11,euphoria,8,0.625,1,0,7.0,7.089905111,8.357934847000001,8.681241237,0,3
11,meander,7,0.42857142857142855,0,0,7.0,7.093421685,8.068185862,8.768638101,0,1
11,shingle,7,0.2857142857142857,0,0,7.0,7.093421685,8.120573931000001,8.530199697999999,7,1
11,bard,4,0.25,0,0,7.0,7.093421685,7.71432976,8.537819095,11,1
11,euthanasia,10,0.6,0,0,7.0,7.096910013,8.768638101,8.73479983,0,1
11,measles,7,0.42857142857142855,0,0,7.0,7.096910013,8.238046103,8.579783597,6,1
11,shoddy,6,0.16666666666666666,0,0,7.0,7.100370545,8.424881637,8.396199347,0,5
11,baroque,7,0.5714285714285714,0,0,7.0,7.100370545,8.307496038,8.811575006,0,3
11,evangelical,11,0.4545454545454545,0,0,7.0,7.103803721,8.902002891,8.133538908,2,3
11,meltdown,8,0.25,0,0,7.0,7.103803721,8.423245874,7.935003151,0,1
11,sickle,6,0.3333333333333333,0,0,7.0,7.10720997,8.709269961,8.214843848,14,1
11,barrage,7,0.42857142857142855,0,0,7.0,7.10720997,8.136720567000001,8.120573931000001,0,1
11,evangelist,10,0.4,0,0,7.0,7.10720997,8.752816431,8.761927838,4,1
11,menopause,9,0.5555555555555556,0,0,7.0,7.10720997,8.494154594,8.935507266,0,1
11,sideline,8,0.5,0,0,7.0,7.10720997,8.33243846,8.876217841,0,1
11,bask,4,0.25,0,0,7.0,7.10720997,8.525044807,8.525044807,5,1
11,evasion,7,0.5714285714285714,0,0,7.0,7.10720997,8.173186268,8.898176483,2,1
11,metabolism,10,0.4,0,0,7.0,7.11058971,8.041392685,8.037426498,0,1
11,sierra,6,0.5,0,0,7.0,7.11058971,8.318063335,8.423245874,0,3
11,bastion,7,0.42857142857142855,0,0,7.0,7.113943352000001,8.688419822,8.1430148,0,1
11,evasive,7,0.5714285714285714,0,0,7.0,7.117271296,8.389166084,8.764176132000001,0,3
11,metaphysical,12,0.3333333333333333,0,0,7.0,7.123851641,8.814247596,8.8162413,3,3
11,sire,4,0.5,0,0,7.0,7.123851641,8.604226053,8.615950052,17,1
11,battalion,9,0.4444444444444444,0,0,7.0,7.123851641,8.421603927,8.127104798,3,1
11,evocative,9,0.5555555555555556,0,0,7.0,7.123851641,8.367355921,8.846337112,0,3
11,meteor,6,0.5,0,0,7.0,7.127104798,8.608526034,9.056904851,2,1
11,sizable,7,0.42857142857142855,0,0,7.0,7.127104798,8.445604203,8.155336037,0,3
11,beacon,6,0.5,0,0,7.0,7.130333768,8.336459734,8.694605199,3,1
11,exacerbate,10,0.5,0,0,7.0,7.130333768,8.656098202,9.113943352,0,1
11,microbe,7,0.42857142857142855,0,0,7.0,7.130333768,8.436162647,8.525044807,0,1
11,skinner,7,0.2857142857142857,0,0,7.0,7.133538907999999,8.075546961,8.075546961,0,1
11,bedrock,7,0.2857142857142857,0,0,7.0,7.133538907999999,8.31386722,8.298853076,0,1
11,exacting,8,0.375,0,0,7.0,7.136720567,8.507855872,8.252853031,1,5
11,middleman,9,0.3333333333333333,0,0,7.0,7.136720567,8.336459734,8.635483747,0,3
11,skirmish,8,0.25,0,0,7.0,7.1398790860000005,8.414973348,8.556302501000001,2,3
11,beguile,7,0.5714285714285714,0,0,7.0,7.1398790860000005,8.190331698,8.173186268,8,1
11,excise,6,0.5,0,0,7.0,7.1398790860000005,8.563481085,8.017033339,0,1
11,milieu,6,0.6666666666666666,0,0,7.0,7.1398790860000005,8.528916699999998,8.511883361,0,1
11,sleazy,6,0.3333333333333333,0,0,7.0,7.1398790860000005,8.075546961,8.62324929,0,3
11,belligerent,11,0.3636363636363637,0,0,7.0,7.1430148,8.354108438999999,9.294466226,0,1
11,exemplary,9,0.3333333333333333,0,0,7.0,7.152288344,8.614897216000001,8.938019097,1,3
11,mirage,6,0.5,0,0,7.0,7.161368002000001,8.605305046,8.57634135,0,1
11,sleek,5,0.4,0,0,7.0,7.173186267999999,8.691081492,9.0,7,3
11,bemoan,6,0.5,0,0,7.0,7.173186267999999,8.367355921,8.374748346,5,1
11,exhale,6,0.5,0,0,7.0,7.173186267999999,9.498310554,9.491361694,4,3
11,miscarriage,11,0.4545454545454545,0,0,7.0,7.176091259,8.610660163,8.612783857,0,1
11,sliver,6,0.3333333333333333,0,0,7.0,7.178976947000001,8.591064607,8.606381365,0,1
11,benchmark,9,0.2222222222222222,0,0,7.0,7.184691431,8.361727836,8.181843588,0,1
11,exhilarate,10,0.5,0,0,7.0,7.193124598,8.635483747,8.783903579,0,5
11,misdemeanor,11,0.4545454545454545,0,0,7.0,7.198657087000001,8.84509804,8.838219222000001,0,1
11,slouch,6,0.3333333333333333,0,0,7.0,7.206825876,8.868056362,8.324282455,2,3
11,benefactor,10,0.4,0,0,7.0,7.206825876,8.716003343999999,8.494154594,2,1
11,exhort,6,0.3333333333333333,0,0,7.0,7.214843847999999,8.950851458999999,9.178976947,16,1
11,misgiving,9,0.3333333333333333,0,0,7.0,7.225309282,9.056904851,9.064457989,1,5
11,sludge,6,0.3333333333333333,0,0,7.0,7.245512668,9.096910012999999,8.85672889,0,1
11,bidder,6,0.3333333333333333,0,0,7.0,7.252853031,8.565847819,8.877371346,1,1
11,expatriate,10,0.5,0,0,7.0,7.252853031,6.8715729360000015,7.267171727999999,0,1
11,mitigate,8,0.5,0,0,7.0,7.257678575,10.12548127,10.1061909,3,1
11,slur,4,0.25,0,0,7.0,7.278753601,8.631443769,8.595496222000001,0,1
11,bigotry,7,0.2857142857142857,0,0,8.0,5.95230801,6.747411808,6.686636269,1,1
11,extol,5,0.4,0,0,8.0,6.029383778,7.521138083999999,7.519827994,8,3
11,mole,4,0.5,0,0,8.0,6.06069784,6.989449818,6.931966115,7,1
11,smirk,5,0.2,0,0,8.0,6.068185862000001,6.846955325,7.73239376,0,1
11,biopsy,6,0.3333333333333333,0,0,8.0,6.152288344,7.617000341000002,7.583198773999999,0,1
11,extradition,11,0.4545454545454545,0,0,8.0,6.152288344,7.146128036,7.198657087000001,0,1
11,morbid,6,0.3333333333333333,0,0,8.0,6.173186267999999,7.045322979,8.049218023,16,1
11,smite,5,0.4,0,0,8.0,6.184691431,8.167317335,8.1430148,121,3
11,birch,5,0.2,0,0,8.0,6.252853031,7.457881897,7.447158031,6,1
11,extremist,9,0.3333333333333333,0,0,8.0,6.252853031,7.201397124,8.305351369,0,1
11,moribund,8,0.375,0,0,8.0,6.255272505,7.238046102999999,8.184691431000001,0,1
11,smug,4,0.25,0,0,8.0,6.303196057,6.877946952,7.004321374,0,1
